CODIGO_VENDA;CODIGO_PRODUTO;VALOR_UNITARIO;QUANTIDADE;VALOR_FINAL
178;19;157.82;8;1262.56
178;57;29.31;8;234.48
178;70;2.86;1;2.86
178;76;3.97;1;3.97
178;77;2.52;3;7.56
178;84;5.46;5;27.3
178;88;5.67;2;11.34
178;89;2.9;1;2.9
179;47;73.89;8;591.12
179;62;5.6;1;5.6
179;69;3.53;7;24.71
180;13;134.15;1;134.15
180;22;6.52;2;13.04
180;60;4.32;5;21.6
180;74;3.03;1;3.03
180;76;3.63;9;32.67
180;90;5.74;4;22.96
181;15;9.17;7;64.19
181;21;8.18;2;16.36
181;37;49.41;9;444.69
181;45;20.47;8;163.76
181;49;35.67;3;107.01
181;50;44.31;4;177.24
181;68;5.97;7;41.79
181;85;5.59;3;16.77
181;90;4.47;8;35.76
182;13;127.19;8;1017.52
182;55;52.94;4;211.76
182;63;5.41;4;21.64
183;56;45.37;9;408.33
183;58;18.73;2;37.46
184;14;131.21;6;787.26
184;18;9.74;4;38.96
184;22;7.42;3;22.26
184;37;43.42;4;173.68
184;62;5.78;9;52.02
184;64;3.23;6;19.38
184;66;3.62;9;32.58
184;68;1.78;7;12.46
185;72;3.36;3;10.08
185;81;3.21;8;25.68
185;82;4.55;5;22.75
186;12;7.07;3;21.21
186;62;5.4;9;48.6
186;78;5.72;9;51.48
186;91;5.7;6;34.2
187;6;8.46;9;76.14
187;23;78.49;2;156.98
187;34;59.5;7;416.5
187;35;28.75;9;258.75
187;48;35.43;7;248.01
187;50;31.44;6;188.64
187;51;62.92;1;62.92
187;52;75.37;2;150.74
187;55;78.49;1;78.49
188;33;74.47;8;595.76
188;34;39.53;2;79.06
189;31;85.51;1;85.51
189;49;44.67;6;268.02
189;54;66.11;1;66.11
189;63;5.81;2;11.62
189;76;1.29;5;6.45
190;4;140.07;3;420.21
190;11;125.58;1;125.58
190;12;6.2;9;55.8
190;15;7.13;4;28.52
190;38;29.37;6;176.22
190;43;69.17;9;622.53
190;50;42.06;5;210.3
190;62;2.93;9;26.37
190;88;4.67;6;28.02
191;6;6.31;4;25.24
191;9;7.4;8;59.2
191;39;22.28;9;200.52
191;47;51.21;8;409.68
191;55;51.49;6;308.94
191;56;74.82;8;598.56
191;74;1.23;8;9.84
191;75;3.82;5;19.1
192;3;92.55;7;647.85
192;74;3.26;2;6.52
192;80;5.58;1;5.58
193;4;151.63;1;151.63
193;13;175.8;6;1054.8
193;19;120.21;1;120.21
193;27;106.38;9;957.42
193;29;53.3;7;373.1
193;31;64.76;8;518.08
193;65;2.5;2;5.0
194;46;34.48;5;172.4
195;21;7.24;8;57.92
195;58;21.76;1;21.76
196;6;9.4;8;75.2
196;12;9.2;2;18.4
196;20;7.01;2;14.02
196;33;62.76;3;188.28
196;47;40.55;4;162.2
196;52;49.69;5;248.45
196;54;36.51;4;146.04
196;73;1.15;2;2.3
197;50;57.89;4;231.56
197;52;60.33;7;422.31
197;55;35.22;7;246.54
197;58;29.07;3;87.21
197;83;1.4;4;5.6
197;87;3.98;9;35.82
198;1;42.65;8;341.2
198;28;47.72;6;286.32
198;47;34.11;8;272.88
198;59;5.5;5;27.5
198;77;2.02;8;16.16
198;87;2.45;1;2.45
199;33;57.47;3;172.41
199;34;69.46;1;69.46
199;37;30.92;6;185.52
199;42;32.38;9;291.42
199;77;3.02;1;3.02
199;87;4.52;2;9.04
200;42;31.34;8;250.72
201;2;73.13;8;585.04
201;46;68.97;6;413.82
201;62;1.85;3;5.55
201;73;1.18;2;2.36
202;6;7.03;6;42.18
202;15;7.61;3;22.83
202;16;72.95;9;656.55
202;26;9.17;7;64.19
202;75;3.98;4;15.92
202;86;5.86;3;17.58
202;90;4.73;1;4.73
203;52;63.86;5;319.3
204;10;102.46;8;819.68
204;40;15.4;6;92.4
204;52;75.63;1;75.63
204;70;2.13;7;14.91
204;74;2.68;9;24.12
205;65;5.07;2;10.14
206;44;26.53;2;53.06
206;56;34.47;8;275.76
206;65;3.49;4;13.96
206;88;1.4;3;4.2
207;13;179.07;9;1611.63
208;63;5.63;5;28.15
209;5;7.69;4;30.76
209;42;55.06;2;110.12
209;46;75.08;8;600.64
209;53;58.07;5;290.35
209;69;1.99;3;5.97
209;76;4.72;1;4.72
209;78;4.66;9;41.94
209;86;5.89;1;5.89
210;2;86.84;7;607.88
210;13;114.69;9;1032.21
210;43;39.19;6;235.14
210;44;18.27;3;54.81
210;54;36.52;8;292.16
211;55;65.9;3;197.7
212;17;73.83;7;516.81
212;25;8.5;1;8.5
212;31;64.12;6;384.72
212;33;52.34;1;52.34
212;41;61.67;1;61.67
212;63;5.93;1;5.93
212;67;1.67;1;1.67
212;77;2.23;4;8.92
212;79;3.53;2;7.06
212;83;3.77;7;26.39
213;2;74.73;3;224.19
213;32;73.75;2;147.5
213;39;19.17;5;95.85
213;59;1.48;8;11.84
213;90;3.06;1;3.06
214;31;72.1;5;360.5
215;8;8.55;9;76.95
215;16;94.85;4;379.4
215;43;58.47;6;350.82
215;50;48.46;6;290.76
215;53;34.36;6;206.16
215;63;1.93;4;7.72
215;67;2.64;4;10.56
215;69;4.77;6;28.62
215;84;5.32;6;31.92
215;87;5.42;7;37.94
216;8;9.72;9;87.48
217;44;27.56;1;27.56
218;23;97.69;5;488.45
218;57;23.34;7;163.38
218;60;4.43;8;35.44
219;2;87.12;4;348.48
219;9;9.29;6;55.74
219;14;116.11;8;928.88
219;19;141.19;9;1270.71
219;40;22.41;4;89.64
219;62;4.14;4;16.56
219;85;5.93;7;41.51
220;1;40.54;1;40.54
220;13;162.75;4;651.0
220;15;6.84;4;27.36
220;22;7.69;7;53.83
220;33;52.93;5;264.65
220;42;59.18;8;473.44
220;75;2.26;8;18.08
220;77;2.7;4;10.8
221;7;59.6;4;238.4
221;21;6.01;9;54.09
221;30;58.61;8;468.88
221;40;16.89;3;50.67
221;75;2.95;5;14.75
221;90;3.7;1;3.7
222;13;147.41;6;884.46
222;15;9.63;6;57.78
222;63;2.91;3;8.73
222;68;5.38;9;48.42
222;71;4.79;7;33.53
222;80;2.13;9;19.17
222;81;1.87;9;16.83
223;41;57.86;9;520.74
223;46;65.49;2;130.98
223;67;5.58;7;39.06
223;87;4.87;5;24.35
224;22;7.36;6;44.16
224;50;54.92;9;494.28
224;62;4.09;8;32.72
225;4;177.58;9;1598.22
225;13;101.09;4;404.36
225;15;7.67;8;61.36
225;48;38.73;2;77.46
225;70;2.94;7;20.58
226;1;79.11;6;474.66
226;30;69.43;2;138.86
226;36;79.31;2;158.62
226;37;61.7;8;493.6
226;61;4.64;1;4.64
226;64;1.16;9;10.44
226;68;2.18;6;13.08
226;73;4.58;9;41.22
226;78;4.26;2;8.52
227;30;63.52;2;127.04
227;81;3.44;2;6.88
228;11;177.84;4;711.36
228;32;85.03;8;680.24
228;67;1.59;5;7.95
228;83;1.73;4;6.92
228;85;2.66;6;15.96
229;5;7.39;9;66.51
229;43;55.04;9;495.36
229;50;55.25;7;386.75
229;65;1.57;4;6.28
230;11;132.81;9;1195.29
230;20;6.35;3;19.05
230;24;67.65;4;270.6
230;58;27.43;2;54.86
231;46;47.8;3;143.4
231;49;55.61;9;500.49
231;51;64.14;3;192.42
232;87;1.53;9;13.77
233;18;7.69;2;15.38
233;33;32.5;9;292.5
233;64;1.9;7;13.3
233;69;2.42;1;2.42
233;80;1.5;6;9.0
233;81;4.32;3;12.96
233;88;3.41;9;30.69
233;89;4.42;1;4.42
234;19;146.44;7;1025.08
235;7;51.44;3;154.32
235;12;9.67;6;58.02
235;14;93.13;4;372.52
235;32;33.21;5;166.05
235;41;65.46;4;261.84
235;45;28.36;9;255.24
235;55;65.92;7;461.44
235;72;5.55;6;33.3
236;76;4.54;8;36.32
237;4;113.04;2;226.08
237;22;8.86;6;53.16
237;32;53.36;7;373.52
237;37;73.86;9;664.74
237;41;42.98;4;171.92
237;57;20.7;5;103.5
237;69;3.36;9;30.24
237;75;5.2;9;46.8
237;88;1.36;9;12.24
237;91;4.42;3;13.26
238;21;9.9;5;49.5
239;28;46.99;5;234.95
239;39;20.69;5;103.45
239;43;73.46;2;146.92
239;63;5.61;6;33.66
239;64;2.66;4;10.64
239;65;4.42;9;39.78
239;70;3.9;9;35.1
239;73;2.87;6;17.22
239;75;4.15;3;12.45
239;88;1.87;2;3.74
240;3;139.8;5;699.0
240;32;59.22;8;473.76
240;34;50.29;4;201.16
240;46;66.18;1;66.18
240;48;56.66;8;453.28
240;63;1.22;7;8.54
241;76;3.93;8;31.44
242;2;95.76;7;670.32
242;7;75.32;9;677.88
242;14;173.63;9;1562.67
242;32;80.42;8;643.36
242;44;28.78;5;143.9
242;45;23.4;3;70.2
242;54;48.9;3;146.7
242;55;56.89;4;227.56
242;70;4.75;5;23.75
242;87;5.58;9;50.22
243;2;93.28;8;746.24
243;14;96.47;7;675.29
243;35;15.24;4;60.96
243;47;44.58;1;44.58
243;49;84.28;2;168.56
243;52;53.86;5;269.3
243;62;5.06;7;35.42
243;65;1.52;5;7.6
244;12;7.09;2;14.18
244;35;26.9;6;161.4
244;48;69.31;1;69.31
244;61;1.55;9;13.95
244;63;1.31;5;6.55
244;66;2.86;5;14.3
244;91;2.65;9;23.85
245;5;7.45;8;59.6
245;20;8.14;5;40.7
245;23;82.27;6;493.62
245;31;59.7;4;238.8
245;40;28.6;8;228.8
245;54;42.45;8;339.6
245;57;29.02;7;203.14
245;70;2.5;3;7.5
245;71;1.76;8;14.08
246;1;73.59;7;515.13
246;6;8.86;9;79.74
246;7;86.73;3;260.19
246;48;40.33;5;201.65
246;59;5.96;1;5.96
246;70;1.49;4;5.96
246;74;5.1;2;10.2
246;89;4.15;4;16.6
246;90;5.46;4;21.84
247;16;97.21;2;194.42
247;22;7.51;2;15.02
247;33;33.24;3;99.72
247;65;4.15;4;16.6
248;1;68.61;1;68.61
248;10;116.14;5;580.7
248;18;9.39;1;9.39
248;57;18.38;3;55.14
248;85;1.62;9;14.58
248;91;4.79;1;4.79
249;3;152.8;7;1069.6
249;6;7.82;4;31.28
249;15;7.59;4;30.36
249;34;44.38;5;221.9
249;51;40.61;4;162.44
249;54;73.96;3;221.88
249;61;4.64;1;4.64
249;79;1.67;2;3.34
249;87;5.89;3;17.67
250;7;62.68;7;438.76
250;28;59.37;5;296.85
250;34;72.47;7;507.29
250;54;59.63;5;298.15
250;59;2.68;4;10.72
250;67;3.19;4;12.76
250;75;2.26;3;6.78
251;1;70.09;9;630.81
251;10;105.27;2;210.54
251;28;38.07;7;266.49
251;30;61.54;3;184.62
251;35;25.71;3;77.13
251;37;71.63;7;501.41
251;64;1.15;7;8.05
251;74;2.14;6;12.84
251;85;3.82;8;30.56
252;3;150.81;1;150.81
252;22;6.21;9;55.89
252;38;18.14;2;36.28
252;64;2.47;6;14.82
253;6;7.48;1;7.48
253;7;71.85;1;71.85
253;22;8.55;3;25.65
253;36;78.74;2;157.48
253;55;65.13;6;390.78
253;57;24.94;6;149.64
253;61;4.38;5;21.9
253;87;1.22;4;4.88
254;1;74.61;1;74.61
254;20;7.43;7;52.01
254;36;58.35;5;291.75
254;40;18.64;6;111.84
254;69;1.4;8;11.2
255;20;9.04;3;27.12
255;31;57.22;2;114.44
255;42;52.45;7;367.15
255;77;3.44;2;6.88
255;89;5.73;2;11.46
256;6;7.34;1;7.34
256;14;130.63;6;783.78
256;41;62.14;8;497.12
257;18;8.29;1;8.29
257;29;73.19;5;365.95
257;46;55.49;5;277.45
257;53;66.82;6;400.92
257;59;3.11;7;21.77
258;10;114.29;7;800.03
259;2;95.1;1;95.1
259;3;98.54;9;886.86
259;15;8.24;8;65.92
259;48;46.18;2;92.36
259;79;4.28;7;29.96
259;88;1.66;1;1.66
260;44;19.18;3;57.54
260;54;70.33;5;351.65
260;79;1.95;6;11.7
260;82;2.93;9;26.37
261;13;134.39;8;1075.12
261;16;74.55;1;74.55
261;24;72.89;8;583.12
261;32;48.25;9;434.25
261;70;2.99;1;2.99
261;85;5.22;1;5.22
262;74;1.76;6;10.56
262;82;2.37;8;18.96
263;52;50.81;7;355.67
264;32;68.57;4;274.28
264;34;44.47;8;355.76
264;48;40.49;4;161.96
264;51;41.73;6;250.38
264;82;4.4;2;8.8
265;6;6.58;7;46.06
265;12;7.87;5;39.35
265;21;8.52;7;59.64
265;24;55.42;1;55.42
265;47;32.61;5;163.05
265;54;46.13;2;92.26
265;71;1.98;9;17.82
265;77;4.03;7;28.21
265;78;4.77;5;23.85
266;21;8.52;7;59.64
266;26;9.98;2;19.96
266;40;27.05;3;81.15
266;60;4.21;6;25.26
266;75;5.66;4;22.64
267;16;98.51;4;394.04
267;20;8.57;5;42.85
267;24;91.4;6;548.4
267;26;6.95;4;27.8
267;33;49.03;6;294.18
267;61;4.47;1;4.47
267;62;4.73;4;18.92
267;64;3.23;4;12.92
267;80;5.02;5;25.1
268;6;9.56;8;76.48
268;8;6.94;2;13.88
268;11;170.98;5;854.9
268;26;8.46;7;59.22
268;29;37.08;2;74.16
268;39;27.21;5;136.05
268;44;24.52;3;73.56
268;63;1.01;3;3.03
269;6;7.23;3;21.69
269;11;106.84;6;641.04
269;33;54.38;3;163.14
269;38;23.23;7;162.61
269;40;26.79;7;187.53
269;73;1.38;3;4.14
270;13;159.29;6;955.74
270;68;1.42;7;9.94
270;84;4.82;5;24.1
271;12;9.2;6;55.2
271;17;95.99;4;383.96
271;26;6.48;7;45.36
271;47;35.32;5;176.6
271;63;4.72;3;14.16
272;57;20.35;8;162.8
272;62;2.39;7;16.73
272;70;5.08;6;30.48
272;73;4.56;9;41.04
272;85;4.13;5;20.65
273;19;122.67;1;122.67
273;39;17.73;7;124.11
273;83;4.34;7;30.38
274;29;53.2;4;212.8
274;33;61.11;4;244.44
274;37;35.02;1;35.02
274;41;44.68;4;178.72
274;42;49.13;9;442.17
274;54;53.96;4;215.84
274;59;1.98;4;7.92
274;69;2.37;7;16.59
274;70;1.64;2;3.28
274;80;2.69;9;24.21
275;8;8.46;2;16.92
275;57;19.92;5;99.6
275;83;2.07;2;4.14
276;9;8.58;2;17.16
276;23;45.62;1;45.62
276;29;74.7;7;522.9
276;32;40.67;9;366.03
276;44;23.84;1;23.84
276;52;63.93;2;127.86
276;64;1.36;2;2.72
277;40;15.95;3;47.85
277;42;57.89;8;463.12
277;49;34.09;3;102.27
277;51;42.79;1;42.79
277;53;84.69;7;592.83
277;69;4.05;4;16.2
277;77;4.16;7;29.12
277;78;2.35;3;7.05
277;86;1.54;4;6.16
277;87;3.98;8;31.84
278;73;5.6;5;28.0
279;3;95.26;5;476.3
279;16;86.23;7;603.61
279;21;8.33;6;49.98
279;44;22.6;8;180.8
279;62;2.19;6;13.14
279;65;2.08;1;2.08
280;2;83.23;8;665.84
280;15;8.18;6;49.08
280;66;3.3;5;16.5
280;81;2.24;9;20.16
281;6;7.83;1;7.83
281;9;9.41;2;18.82
281;12;7.62;3;22.86
281;27;112.49;1;112.49
281;48;45.75;2;91.5
281;53;62.69;7;438.83
281;68;4.63;3;13.89
281;75;2.29;9;20.61
281;86;4.45;8;35.6
281;88;5.26;3;15.78
282;13;113.36;3;340.08
282;50;67.26;2;134.52
282;51;64.93;8;519.44
282;56;49.81;5;249.05
282;68;3.41;8;27.28
282;83;5.06;5;25.3
283;31;76.57;5;382.85
283;41;64.66;7;452.62
283;46;30.1;6;180.6
283;50;46.13;2;92.26
283;58;15.1;6;90.6
283;60;2.34;1;2.34
283;63;2.23;7;15.61
283;88;4.48;8;35.84
283;91;3.24;5;16.2
284;22;8.54;4;34.16
284;23;44.56;6;267.36
284;24;73.53;3;220.59
284;70;5.1;3;15.3
284;72;5.07;2;10.14
284;76;3.9;7;27.3
284;80;5.16;3;15.48
285;5;6.81;8;54.48
285;20;8.39;3;25.17
285;26;7.55;4;30.2
285;78;5.1;9;45.9
285;80;1.02;1;1.02
286;90;1.15;5;5.75
287;12;6.56;6;39.36
287;13;162.36;3;487.08
287;24;56.33;5;281.65
287;41;61.13;8;489.04
287;43;39.6;6;237.6
287;57;29.87;5;149.35
287;67;3.41;2;6.82
287;91;4.15;3;12.45
288;11;161.56;9;1454.04
288;19;126.06;8;1008.48
288;24;45.48;2;90.96
288;33;70.09;2;140.18
288;59;4.05;6;24.3
288;63;3.06;1;3.06
289;14;149.52;2;299.04
289;22;7.93;7;55.51
289;32;45.96;4;183.84
289;47;55.5;3;166.5
289;76;5.33;2;10.66
290;32;78.83;6;472.98
290;43;38.52;5;192.6
290;55;36.97;2;73.94
290;56;84.77;9;762.93
290;68;2.56;8;20.48
290;71;4.97;3;14.91
290;77;3.48;9;31.32
290;82;4.26;7;29.82
290;84;2.62;6;15.72
291;42;61.42;3;184.26
291;50;46.18;1;46.18
291;56;45.66;2;91.32
291;78;1.86;7;13.02
292;27;111.83;1;111.83
292;28;63.25;2;126.5
292;47;45.41;7;317.87
292;50;74.66;9;671.94
292;58;23.11;8;184.88
292;62;4.41;2;8.82
292;67;5.45;3;16.35
292;69;5.17;3;15.51
292;84;5.63;6;33.78
293;7;42.07;6;252.42
293;17;96.53;3;289.59
293;22;8.04;2;16.08
293;48;43.98;1;43.98
293;71;5.16;5;25.8
293;74;4.89;7;34.23
293;79;2.31;1;2.31
293;80;3.31;1;3.31
294;4;160.59;6;963.54
294;10;99.3;4;397.2
294;24;60.03;9;540.27
294;29;40.72;9;366.48
294;41;47.23;1;47.23
294;56;50.37;3;151.11
294;64;2.25;6;13.5
294;65;2.75;5;13.75
294;69;1.94;3;5.82
294;83;2.21;1;2.21
295;6;9.44;2;18.88
295;7;46.51;4;186.04
295;18;7.64;4;30.56
295;78;2.82;4;11.28
295;86;2.53;9;22.77
296;74;2.58;7;18.06
296;87;5.71;9;51.39
296;88;4.15;1;4.15
297;8;9.22;3;27.66
297;12;9.73;3;29.19
297;16;74.17;9;667.53
297;28;34.21;8;273.68
297;32;55.15;7;386.05
297;69;5.73;8;45.84
297;84;5.53;1;5.53
298;14;157.14;9;1414.26
298;38;28.25;3;84.75
298;41;69.36;1;69.36
298;48;61.86;4;247.44
298;54;62.7;7;438.9
298;60;1.59;1;1.59
298;63;4.48;4;17.92
298;65;1.85;6;11.1
298;87;5.29;1;5.29
299;16;89.19;3;267.57
299;21;9.19;7;64.33
299;45;27.0;8;216.0
299;47;71.34;6;428.04
299;68;1.77;1;1.77
300;19;130.85;5;654.25
300;57;28.83;3;86.49
300;58;26.14;6;156.84
300;76;1.93;7;13.51
300;89;3.62;1;3.62
301;9;9.08;1;9.08
301;34;61.91;5;309.55
301;39;25.78;8;206.24
301;51;49.47;4;197.88
301;57;17.31;5;86.55
302;3;149.13;8;1193.04
302;8;9.14;9;82.26
302;17;88.8;8;710.4
302;54;41.67;5;208.35
302;61;2.2;2;4.4
302;71;3.72;1;3.72
302;74;1.68;4;6.72
302;81;4.63;3;13.89
302;86;5.19;9;46.71
303;14;154.52;7;1081.64
303;51;40.07;6;240.42
303;56;57.32;4;229.28
303;71;3.53;2;7.06
303;85;4.71;5;23.55
304;28;39.95;5;199.75
305;8;8.71;3;26.13
305;37;32.72;9;294.48
305;70;5.4;7;37.8
305;76;2.02;8;16.16
306;40;18.53;2;37.06
306;70;1.06;6;6.36
307;9;8.01;8;64.08
307;19;116.93;4;467.72
307;20;8.24;4;32.96
307;41;72.84;8;582.72
308;21;8.06;4;32.24
308;28;36.34;6;218.04
308;71;3.0;4;12.0
308;76;4.63;8;37.04
308;90;1.67;7;11.69
309;8;7.36;3;22.08
309;10;115.83;1;115.83
309;11;147.61;7;1033.27
309;17;97.56;8;780.48
309;21;7.67;9;69.03
309;42;69.74;9;627.66
309;47;52.67;5;263.35
309;62;5.88;2;11.76
309;64;5.34;2;10.68
309;66;5.56;8;44.48
310;12;6.28;7;43.96
310;28;51.91;6;311.46
310;32;80.51;1;80.51
310;43;57.4;1;57.4
310;44;22.81;5;114.05
310;49;32.02;5;160.1
310;74;4.39;9;39.51
310;82;5.47;3;16.41
310;86;4.44;6;26.64
311;10;102.83;6;616.98
311;16;92.57;6;555.42
311;29;33.12;7;231.84
311;49;83.67;6;502.02
311;60;4.62;3;13.86
311;73;5.83;3;17.49
312;20;9.4;1;9.4
312;84;2.94;9;26.46
313;1;68.8;5;344.0
313;46;75.72;9;681.48
313;83;3.11;2;6.22
313;91;3.88;4;15.52
314;28;74.46;6;446.76
314;55;44.85;5;224.25
314;70;1.52;1;1.52
314;71;2.17;2;4.34
314;78;1.78;7;12.46
314;82;3.0;8;24.0
314;91;3.98;5;19.9
315;13;156.23;2;312.46
315;19;140.88;5;704.4
316;2;87.0;9;783.0
317;27;108.92;5;544.6
317;30;78.77;4;315.08
317;39;17.0;7;119.0
317;51;63.89;2;127.78
317;61;2.34;1;2.34
317;62;2.55;3;7.65
318;14;169.29;3;507.87
318;15;9.44;9;84.96
318;70;4.76;2;9.52
318;83;2.94;1;2.94
318;90;3.8;9;34.2
319;35;15.93;6;95.58
319;37;38.21;6;229.26
319;85;4.55;3;13.65
319;88;1.22;5;6.1
320;11;136.52;1;136.52
320;19;139.89;5;699.45
320;25;7.08;6;42.48
320;27;116.42;6;698.52
320;36;78.9;1;78.9
320;48;56.77;5;283.85
320;69;5.64;5;28.2
320;84;1.59;6;9.54
320;86;3.85;2;7.7
321;32;60.31;2;120.62
321;75;5.56;9;50.04
322;5;7.48;8;59.84
322;8;8.44;5;42.2
322;21;7.27;9;65.43
322;25;7.57;1;7.57
322;34;67.1;2;134.2
322;62;2.42;5;12.1
322;76;1.25;6;7.5
322;80;3.2;4;12.8
323;2;70.87;9;637.83
323;6;8.88;3;26.64
323;30;43.0;5;215.0
323;58;20.99;6;125.94
323;61;4.1;3;12.3
324;11;129.68;7;907.76
324;12;6.83;1;6.83
324;20;8.34;5;41.7
324;27;118.59;4;474.36
324;38;15.93;2;31.86
325;5;8.94;3;26.82
325;20;6.63;8;53.04
325;34;46.26;7;323.82
325;52;40.71;9;366.39
325;66;2.79;4;11.16
325;70;2.67;1;2.67
325;78;3.22;9;28.98
325;83;5.18;9;46.62
325;85;0.99;1;0.99
325;87;2.11;6;12.66
326;25;8.26;3;24.78
326;30;62.56;6;375.36
326;53;81.04;5;405.2
327;4;96.43;3;289.29
327;18;9.13;6;54.78
327;48;39.21;7;274.47
327;50;59.2;1;59.2
327;71;2.9;3;8.7
327;84;1.05;9;9.45
328;30;75.64;5;378.2
329;2;97.6;7;683.2
329;13;112.81;5;564.05
329;17;91.62;4;366.48
329;40;25.76;8;206.08
329;54;46.44;3;139.32
329;55;65.79;7;460.53
329;81;5.32;7;37.24
329;89;1.79;4;7.16
330;57;16.75;3;50.25
331;2;97.81;3;293.43
331;8;6.43;2;12.86
331;31;78.56;2;157.12
331;32;36.86;4;147.44
331;58;28.2;2;56.4
331;71;1.63;5;8.15
332;4;91.76;2;183.52
332;5;7.1;5;35.5
332;14;143.94;7;1007.58
332;42;40.25;6;241.5
332;48;48.35;2;96.7
332;67;2.18;5;10.9
333;3;150.95;1;150.95
333;25;9.39;5;46.95
333;48;64.84;9;583.56
333;51;66.93;8;535.44
333;60;3.49;8;27.92
333;68;3.27;8;26.16
333;86;5.49;2;10.98
333;90;3.14;4;12.56
334;18;6.19;7;43.33
334;37;37.24;5;186.2
334;63;2.92;1;2.92
334;72;4.23;6;25.38
334;82;3.55;9;31.95
334;85;4.18;9;37.62
335;10;118.27;7;827.89
335;26;6.34;7;44.38
335;41;57.21;8;457.68
335;42;37.67;2;75.34
335;59;5.52;7;38.64
335;61;3.64;2;7.28
335;79;3.93;1;3.93
336;5;7.72;2;15.44
336;33;56.35;2;112.7
336;40;26.51;6;159.06
336;41;70.18;1;70.18
336;45;27.63;1;27.63
336;46;51.44;7;360.08
336;48;32.38;9;291.42
336;64;5.61;5;28.05
336;80;4.52;5;22.6
336;91;4.83;1;4.83
337;3;173.74;5;868.7
337;25;7.7;9;69.3
337;32;40.0;5;200.0
337;63;1.53;3;4.59
337;65;3.13;5;15.65
337;85;4.79;4;19.16
338;14;132.43;3;397.29
338;16;74.82;1;74.82
338;32;78.49;2;156.98
338;70;1.11;8;8.88
338;80;5.03;4;20.12
338;84;5.4;3;16.2
338;87;4.08;9;36.72
338;88;4.23;1;4.23
339;60;4.65;7;32.55
340;32;35.7;1;35.7
341;5;8.57;2;17.14
341;10;116.17;7;813.19
341;14;100.63;6;603.78
341;20;6.95;2;13.9
341;23;74.18;5;370.9
341;34;68.92;5;344.6
341;45;28.55;1;28.55
341;78;5.9;8;47.2
341;84;3.08;7;21.56
342;7;43.36;3;130.08
342;17;88.62;9;797.58
342;28;46.18;7;323.26
342;45;23.39;9;210.51
342;47;56.68;6;340.08
342;49;47.82;9;430.38
342;70;2.76;2;5.52
342;82;2.2;7;15.4
343;21;6.09;3;18.27
343;28;56.7;9;510.3
343;44;22.08;4;88.32
343;46;71.51;5;357.55
343;91;4.97;4;19.88
344;11;155.29;4;621.16
344;20;6.16;9;55.44
344;38;27.45;1;27.45
344;44;17.02;6;102.12
344;86;3.08;3;9.24
345;11;125.29;9;1127.61
345;23;92.48;5;462.4
345;24;72.18;8;577.44
345;27;107.43;6;644.58
345;40;28.87;3;86.61
345;50;34.57;5;172.85
345;54;48.8;8;390.4
345;71;3.08;3;9.24
346;6;9.84;9;88.56
346;7;49.47;2;98.94
346;8;8.6;5;43.0
346;26;8.32;2;16.64
346;29;65.04;1;65.04
346;42;68.03;6;408.18
346;77;1.76;4;7.04
346;89;4.81;4;19.24
347;6;8.68;7;60.76
347;18;7.27;9;65.43
347;45;27.89;4;111.56
347;49;82.94;6;497.64
347;66;4.12;2;8.24
348;22;7.14;8;57.12
349;21;7.12;4;28.48
349;35;17.35;6;104.1
349;37;36.5;5;182.5
349;74;5.65;4;22.6
349;86;4.99;7;34.93
350;4;118.05;7;826.35
350;76;4.42;6;26.52
350;86;3.66;1;3.66
351;16;81.01;6;486.06
351;21;8.05;2;16.1
351;76;5.22;1;5.22
352;36;79.42;4;317.68
352;40;19.53;7;136.71
352;48;47.74;1;47.74
352;61;4.97;3;14.91
352;62;4.64;8;37.12
352;82;2.33;1;2.33
353;38;29.97;7;209.79
353;39;29.5;2;59.0
353;40;26.57;2;53.14
353;45;20.55;9;184.95
353;57;28.2;8;225.6
353;67;3.12;1;3.12
353;73;5.94;2;11.88
353;86;1.74;2;3.48
353;88;3.26;7;22.82
354;13;90.65;5;453.25
354;23;96.7;3;290.1
354;29;53.69;8;429.52
354;39;27.43;1;27.43
354;53;51.9;8;415.2
354;58;20.46;3;61.38
354;86;4.4;9;39.6
354;87;3.4;7;23.8
355;11;135.13;9;1216.17
355;24;93.37;8;746.96
355;28;63.82;3;191.46
355;45;27.53;9;247.77
355;67;2.89;3;8.67
355;69;1.33;2;2.66
356;2;97.42;3;292.26
356;11;156.53;9;1408.77
356;13;110.19;6;661.14
356;29;74.87;2;149.74
356;58;28.87;2;57.74
356;66;1.65;1;1.65
356;70;3.25;3;9.75
356;84;5.53;1;5.53
357;28;67.73;8;541.84
357;34;63.48;5;317.4
357;37;42.53;2;85.06
357;62;3.64;6;21.84
358;2;84.14;4;336.56
358;7;75.23;6;451.38
358;20;9.22;4;36.88
358;57;22.65;6;135.9
358;87;4.68;7;32.76
359;23;72.87;2;145.74
360;16;72.07;1;72.07
360;23;95.6;6;573.6
360;41;46.68;4;186.72
360;53;63.82;5;319.1
360;61;3.48;8;27.84
360;70;1.83;8;14.64
361;27;104.5;7;731.5
361;32;38.47;9;346.23
361;55;82.84;2;165.68
361;78;2.13;6;12.78
361;89;5.51;2;11.02
362;20;8.35;7;58.45
362;71;5.23;2;10.46
363;6;7.97;9;71.73
363;12;7.49;5;37.45
363;14;105.28;4;421.12
363;33;40.03;6;240.18
363;54;71.71;9;645.39
363;65;2.26;9;20.34
