CODIGO_VENDA;CODIGO_PRODUTO;VALOR_UNITARIO;QUANTIDADE;VALOR_FINAL
171;9;9.21;2;18.42
171;28;60.03;1;60.03
171;36;65.94;8;527.52
171;67;3.05;3;9.15
172;60;4.34;8;34.72
173;76;4.69;7;32.83
174;4;118.99;2;237.98
174;28;30.82;2;61.64
174;32;79.61;2;159.22
174;33;51.77;2;103.54
174;36;85.01;3;255.03
174;51;30.86;5;154.3
174;61;1.96;7;13.72
174;65;4.78;8;38.24
174;77;4.66;3;13.98
174;91;1.33;5;6.65
175;49;60.64;6;363.84
175;54;42.88;8;343.04
176;8;8.09;7;56.63
176;15;8.5;7;59.5
176;34;39.83;8;318.64
176;40;19.86;4;79.44
176;41;47.53;7;332.71
176;46;54.04;6;324.24
176;72;5.89;5;29.45
176;79;1.02;3;3.06
177;25;7.94;4;31.76
177;62;1.6;7;11.2
177;91;3.07;3;9.21
178;25;8.55;2;17.1
178;29;61.68;2;123.36
178;62;3.53;3;10.59
178;83;1.17;7;8.19
179;69;1.65;4;6.6
180;47;66.9;6;401.4
181;40;16.62;6;99.72
181;79;5.2;7;36.4
182;6;9.9;7;69.3
182;12;6.82;7;47.74
182;22;7.4;7;51.8
182;25;9.41;2;18.82
182;54;58.88;1;58.88
183;34;70.19;5;350.95
183;67;2.32;2;4.64
183;79;3.22;7;22.54
183;86;4.35;7;30.45
184;23;80.8;1;80.8
184;35;22.94;2;45.88
184;50;31.46;7;220.22
184;56;80.2;5;401.0
184;58;25.82;4;103.28
184;60;5.68;1;5.68
184;68;3.67;9;33.03
184;81;3.43;4;13.72
185;10;111.56;9;1004.04
185;31;34.58;5;172.9
185;64;1.54;5;7.7
185;78;3.47;6;20.82
185;86;1.71;1;1.71
185;91;3.35;4;13.4
186;90;1.75;7;12.25
187;33;40.54;6;243.24
187;45;24.16;9;217.44
187;55;34.37;2;68.74
187;78;1.07;3;3.21
187;80;3.83;4;15.32
187;82;4.95;9;44.55
187;90;4.94;8;39.52
188;16;86.86;6;521.16
188;26;8.13;1;8.13
188;33;48.73;1;48.73
188;36;76.51;6;459.06
188;44;25.32;7;177.24
188;52;73.05;6;438.3
188;61;1.96;1;1.96
188;74;4.41;5;22.05
188;79;2.34;6;14.04
188;83;1.72;1;1.72
189;23;43.91;6;263.46
189;31;51.67;6;310.02
189;48;60.46;1;60.46
189;51;34.76;6;208.56
189;59;1.67;4;6.68
189;70;4.34;8;34.72
189;76;1.22;1;1.22
189;83;5.65;6;33.9
189;84;1.31;4;5.24
189;89;3.39;2;6.78
190;8;6.19;7;43.33
190;14;117.49;1;117.49
190;25;6.03;2;12.06
190;38;29.7;4;118.8
190;47;72.01;2;144.02
190;51;46.71;7;326.97
190;83;3.82;7;26.74
190;84;4.28;6;25.68
190;87;3.87;7;27.09
191;1;62.01;5;310.05
191;3;171.01;6;1026.06
191;52;30.66;9;275.94
191;64;1.77;2;3.54
191;90;1.46;8;11.68
192;14;97.93;1;97.93
192;30;34.41;7;240.87
192;43;58.03;4;232.12
192;78;1.91;2;3.82
193;4;138.96;8;1111.68
193;6;9.77;6;58.62
193;14;154.96;2;309.92
193;20;6.36;5;31.8
193;36;82.24;3;246.72
193;39;22.0;5;110.0
193;46;67.79;6;406.74
193;55;81.22;8;649.76
193;77;3.13;7;21.91
194;30;30.32;8;242.56
194;47;74.88;4;299.52
194;51;49.48;6;296.88
194;59;2.38;3;7.14
194;78;3.0;9;27.0
194;81;4.5;7;31.5
195;6;6.9;3;20.7
195;9;8.7;1;8.7
195;14;167.26;7;1170.82
195;15;7.12;1;7.12
195;23;74.07;6;444.42
195;27;107.3;9;965.7
195;45;22.8;5;114.0
195;68;4.13;6;24.78
195;87;1.92;2;3.84
196;13;178.96;2;357.92
196;29;42.7;2;85.4
196;38;24.11;6;144.66
196;42;74.91;8;599.28
196;43;42.64;6;255.84
196;66;3.41;9;30.69
196;67;3.54;5;17.7
196;85;5.58;4;22.32
196;90;2.32;6;13.92
197;25;8.39;4;33.56
197;27;114.72;1;114.72
197;30;85.19;5;425.95
197;43;49.34;9;444.06
197;50;42.47;1;42.47
197;60;2.13;1;2.13
197;82;2.19;1;2.19
197;87;1.58;1;1.58
198;13;120.28;8;962.24
198;43;52.66;6;315.96
198;69;2.55;6;15.3
199;16;94.84;1;94.84
199;24;74.31;9;668.79
199;28;30.7;1;30.7
199;67;5.3;8;42.4
199;79;4.72;9;42.48
200;32;44.22;4;176.88
200;47;31.76;2;63.52
201;21;6.61;4;26.44
201;75;1.6;7;11.2
201;81;3.6;8;28.8
202;19;157.3;5;786.5
202;42;60.27;5;301.35
202;55;60.7;2;121.4
202;70;5.02;1;5.02
202;83;1.57;5;7.85
202;86;5.22;2;10.44
202;87;1.37;6;8.22
202;91;1.78;4;7.12
203;11;104.0;4;416.0
203;84;2.5;7;17.5
204;35;26.8;9;241.2
205;22;6.64;3;19.92
205;43;55.9;7;391.3
205;50;58.41;2;116.82
205;60;2.77;6;16.62
206;11;133.15;1;133.15
206;81;3.43;5;17.15
207;3;105.12;1;105.12
207;6;8.49;8;67.92
207;16;78.8;4;315.2
207;21;6.79;7;47.53
207;37;40.97;8;327.76
207;44;23.25;8;186.0
207;49;62.99;3;188.97
207;53;84.89;7;594.23
208;13;173.66;3;520.98
208;40;15.94;9;143.46
209;10;101.93;7;713.51
209;31;67.37;5;336.85
209;33;43.45;9;391.05
209;34;44.17;6;265.02
209;42;31.25;1;31.25
209;47;69.78;2;139.56
209;58;22.91;7;160.37
209;69;2.98;3;8.94
209;72;1.74;9;15.66
209;79;3.53;2;7.06
210;6;8.07;2;16.14
210;8;9.95;4;39.8
210;39;23.61;1;23.61
210;44;15.67;4;62.68
210;56;79.37;8;634.96
210;63;4.94;7;34.58
210;74;3.62;8;28.96
210;76;5.32;8;42.56
210;87;1.9;8;15.2
211;1;51.0;8;408.0
211;28;51.11;8;408.88
211;59;5.04;7;35.28
212;6;8.02;4;32.08
212;7;94.84;6;569.04
212;31;47.18;9;424.62
212;76;1.45;7;10.15
212;88;5.76;5;28.8
212;89;1.12;3;3.36
212;90;1.41;8;11.28
213;9;6.42;2;12.84
213;14;176.87;6;1061.22
213;17;99.41;7;695.87
213;24;44.08;6;264.48
213;31;82.61;9;743.49
213;34;35.42;1;35.42
213;51;33.69;8;269.52
213;75;3.95;8;31.6
214;17;97.82;8;782.56
214;18;6.34;8;50.72
214;21;9.82;6;58.92
214;76;3.35;1;3.35
215;8;9.59;9;86.31
215;18;8.25;5;41.25
215;32;58.05;1;58.05
215;48;35.77;6;214.62
215;50;62.45;4;249.8
215;52;49.52;2;99.04
215;56;68.87;9;619.83
215;67;3.57;7;24.99
215;80;4.67;1;4.67
216;31;52.04;6;312.24
216;53;53.65;9;482.85
217;1;90.36;7;632.52
217;4;146.87;1;146.87
217;5;7.01;3;21.03
217;13;94.53;1;94.53
217;80;5.26;9;47.34
217;82;4.26;3;12.78
218;31;64.89;4;259.56
218;38;26.18;7;183.26
218;42;56.91;7;398.37
218;75;2.53;4;10.12
218;79;5.01;5;25.05
219;7;95.43;6;572.58
219;13;105.83;5;529.15
219;26;7.4;3;22.2
219;31;77.43;6;464.58
219;36;47.42;7;331.94
219;38;27.03;5;135.15
219;41;68.92;9;620.28
219;55;65.09;3;195.27
219;69;5.03;9;45.27
219;76;1.97;3;5.91
220;10;107.51;9;967.59
220;13;158.92;1;158.92
220;45;26.59;6;159.54
220;48;64.79;6;388.74
220;62;1.88;4;7.52
220;65;1.4;2;2.8
220;74;4.66;8;37.28
220;86;3.15;7;22.05
220;89;5.63;9;50.67
221;11;130.19;8;1041.52
221;19;124.6;9;1121.4
221;32;36.61;8;292.88
221;35;24.04;2;48.08
221;43;33.88;8;271.04
221;45;27.12;8;216.96
221;47;50.14;3;150.42
221;66;4.74;1;4.74
221;81;5.75;9;51.75
222;90;4.2;5;21.0
223;38;22.99;3;68.97
223;54;70.68;8;565.44
223;57;15.4;2;30.8
223;72;3.66;3;10.98
223;86;4.18;2;8.36
224;1;68.67;4;274.68
224;28;30.38;7;212.66
224;34;48.45;1;48.45
224;56;60.48;7;423.36
224;59;4.21;1;4.21
224;72;1.61;6;9.66
224;79;3.32;2;6.64
224;81;2.41;3;7.23
224;86;4.44;1;4.44
225;24;53.86;6;323.16
225;32;69.72;7;488.04
225;43;65.66;8;525.28
225;68;3.98;4;15.92
225;78;4.05;7;28.35
226;31;64.05;8;512.4
226;71;1.22;2;2.44
227;1;38.18;6;229.08
227;18;8.6;5;43.0
227;29;65.83;8;526.64
227;39;23.08;9;207.72
227;66;2.72;8;21.76
227;80;3.1;8;24.8
228;22;7.19;8;57.52
228;61;2.75;2;5.5
229;89;1.69;6;10.14
230;2;90.78;4;363.12
230;38;28.78;4;115.12
231;12;6.53;8;52.24
231;55;63.81;4;255.24
231;58;26.95;1;26.95
231;60;5.46;9;49.14
231;66;5.55;3;16.65
231;77;1.9;5;9.5
231;80;2.64;7;18.48
231;82;4.03;8;32.24
231;86;3.96;1;3.96
231;88;1.61;5;8.05
232;16;77.13;3;231.39
232;26;8.32;6;49.92
232;38;17.98;8;143.84
233;34;55.31;3;165.93
233;52;65.48;8;523.84
233;62;1.28;1;1.28
234;13;119.42;6;716.52
234;23;79.12;1;79.12
234;31;79.73;3;239.19
235;6;7.91;3;23.73
235;7;74.19;1;74.19
235;8;6.9;5;34.5
235;48;75.53;2;151.06
235;72;3.79;3;11.37
236;46;56.06;4;224.24
237;8;6.42;1;6.42
237;24;39.12;7;273.84
237;28;46.24;5;231.2
237;31;54.88;4;219.52
237;35;25.07;2;50.14
237;46;71.93;7;503.51
237;79;2.71;8;21.68
237;86;2.58;2;5.16
238;12;6.05;1;6.05
238;13;172.04;6;1032.24
238;20;6.16;5;30.8
238;31;65.3;4;261.2
238;37;75.09;9;675.81
238;61;1.92;4;7.68
238;72;4.46;6;26.76
238;73;4.46;8;35.68
239;14;139.54;2;279.08
239;17;96.06;8;768.48
239;29;60.69;9;546.21
239;56;75.12;8;600.96
239;88;2.72;6;16.32
240;78;2.44;2;4.88
241;54;63.97;4;255.88
242;21;8.6;7;60.2
242;30;80.51;3;241.53
242;38;16.68;6;100.08
242;59;2.8;6;16.8
242;67;2.21;2;4.42
242;69;2.89;7;20.23
242;84;4.33;9;38.97
243;11;162.69;1;162.69
243;20;9.3;8;74.4
243;46;64.94;4;259.76
243;73;1.86;8;14.88
243;78;3.48;1;3.48
243;83;1.5;7;10.5
244;78;4.98;8;39.84
245;19;149.07;2;298.14
245;74;2.97;1;2.97
245;80;5.36;4;21.44
246;15;9.47;5;47.35
246;38;24.36;6;146.16
247;10;112.07;9;1008.63
247;19;151.05;9;1359.45
247;48;68.15;1;68.15
247;72;3.93;4;15.72
248;14;113.76;7;796.32
248;25;6.85;1;6.85
248;33;66.76;1;66.76
248;65;2.61;6;15.66
248;70;5.37;8;42.96
249;27;117.31;1;117.31
249;61;2.37;4;9.48
250;12;9.79;3;29.37
250;14;164.41;5;822.05
250;39;21.66;9;194.94
250;52;69.18;7;484.26
250;81;3.67;9;33.03
250;86;1.7;6;10.2
251;2;87.78;7;614.46
251;27;103.03;2;206.06
251;36;78.08;6;468.48
251;86;4.29;1;4.29
252;2;84.89;8;679.12
252;11;147.91;5;739.55
252;38;28.33;6;169.98
252;62;5.2;3;15.6
252;72;1.0;7;7.0
253;14;100.62;6;603.72
253;19;135.8;3;407.4
253;28;52.06;1;52.06
253;31;58.98;3;176.94
253;36;32.08;4;128.32
253;59;5.43;5;27.15
253;65;1.49;8;11.92
253;71;4.88;1;4.88
253;91;2.53;8;20.24
254;2;87.73;2;175.46
254;6;6.26;9;56.34
254;8;9.24;3;27.72
254;32;70.19;6;421.14
254;35;21.38;1;21.38
254;49;68.27;1;68.27
254;62;2.58;3;7.74
254;77;2.12;7;14.84
255;2;79.02;6;474.12
255;9;8.13;1;8.13
255;12;9.01;2;18.02
255;18;7.42;3;22.26
255;40;17.7;9;159.3
255;41;71.29;3;213.87
255;66;2.95;3;8.85
255;84;4.98;7;34.86
256;82;3.05;7;21.35
256;88;3.33;6;19.98
257;13;175.7;6;1054.2
257;22;8.59;3;25.77
257;42;37.31;6;223.86
257;46;68.46;4;273.84
257;55;66.97;4;267.88
258;40;27.09;2;54.18
259;14;124.8;2;249.6
259;16;79.0;2;158.0
259;20;6.76;7;47.32
259;30;69.83;1;69.83
259;31;49.38;5;246.9
259;33;67.41;9;606.69
259;49;71.74;7;502.18
259;52;48.07;4;192.28
259;75;1.08;8;8.64
259;83;3.68;6;22.08
260;16;94.07;3;282.21
260;17;79.72;6;478.32
260;18;8.42;8;67.36
260;28;59.15;8;473.2
260;40;22.91;7;160.37
260;48;67.74;3;203.22
260;57;28.0;2;56.0
260;88;4.65;3;13.95
260;91;2.65;3;7.95
261;69;5.8;4;23.2
262;15;9.47;8;75.76
262;19;123.05;8;984.4
262;32;41.36;9;372.24
262;53;64.27;1;64.27
262;58;19.87;4;79.48
262;60;2.62;1;2.62
262;70;1.83;8;14.64
262;74;2.54;8;20.32
262;78;1.69;7;11.83
263;22;8.78;1;8.78
263;38;24.65;3;73.95
263;42;65.29;6;391.74
263;48;44.62;4;178.48
263;51;33.63;7;235.41
263;59;3.17;9;28.53
263;63;1.91;5;9.55
263;84;1.0;1;1.0
264;5;6.48;2;12.96
264;46;38.17;8;305.36
264;54;42.68;9;384.12
264;57;20.25;1;20.25
264;75;4.9;1;4.9
264;85;3.88;4;15.52
264;91;5.97;3;17.91
265;40;23.69;3;71.07
265;63;4.22;8;33.76
265;87;4.28;4;17.12
266;22;8.6;7;60.2
266;37;50.26;8;402.08
266;75;2.03;6;12.18
266;85;4.69;6;28.14
266;86;4.7;6;28.2
267;20;8.72;1;8.72
267;42;40.89;3;122.67
267;44;28.69;5;143.45
267;59;5.04;1;5.04
267;85;2.09;9;18.81
267;87;1.02;7;7.14
268;5;7.61;7;53.27
268;15;6.1;8;48.8
268;18;7.78;6;46.68
268;28;69.19;1;69.19
268;43;63.11;4;252.44
268;48;35.0;4;140.0
268;85;3.16;6;18.96
269;4;129.03;5;645.15
269;20;6.17;2;12.34
269;45;15.3;5;76.5
269;63;5.95;2;11.9
269;64;5.04;6;30.24
269;67;4.04;6;24.24
269;81;3.75;1;3.75
269;85;4.58;6;27.48
270;20;7.28;2;14.56
270;21;7.77;6;46.62
270;24;80.83;8;646.64
270;39;15.45;2;30.9
270;42;72.53;8;580.24
270;50;35.92;2;71.84
270;56;40.94;4;163.76
270;57;20.7;8;165.6
270;70;4.34;2;8.68
270;74;1.8;7;12.6
271;11;176.05;9;1584.45
271;21;9.32;3;27.96
271;45;19.55;8;156.4
271;48;69.97;3;209.91
271;49;41.86;9;376.74
271;61;5.26;3;15.78
271;66;3.97;9;35.73
271;72;1.57;3;4.71
271;80;2.34;3;7.02
272;33;44.01;1;44.01
272;55;61.54;4;246.16
272;71;3.99;3;11.97
272;74;2.16;1;2.16
272;77;3.05;7;21.35
272;86;1.04;9;9.36
272;88;4.8;4;19.2
273;15;9.76;6;58.56
273;29;48.38;4;193.52
273;32;38.65;9;347.85
273;38;26.8;1;26.8
273;47;50.63;8;405.04
273;88;4.16;8;33.28
274;39;17.54;1;17.54
274;48;52.55;5;262.75
274;68;2.02;8;16.16
274;77;3.67;7;25.69
275;9;7.2;3;21.6
275;21;9.97;8;79.76
275;57;16.6;1;16.6
275;66;1.42;2;2.84
275;72;3.96;7;27.72
275;77;1.87;5;9.35
275;86;5.81;6;34.86
276;4;151.0;3;453.0
276;27;115.85;3;347.55
276;33;47.48;3;142.44
276;58;24.87;9;223.83
276;78;2.47;8;19.76
277;32;52.29;8;418.32
277;72;3.43;1;3.43
278;21;7.89;9;71.01
278;32;37.33;3;111.99
278;55;81.16;6;486.96
278;58;21.96;5;109.8
278;67;3.82;8;30.56
278;73;4.49;7;31.43
279;12;8.21;4;32.84
279;29;33.62;2;67.24
279;39;23.02;5;115.1
279;40;25.13;5;125.65
279;42;67.54;9;607.86
279;56;67.29;5;336.45
279;67;3.67;2;7.34
279;77;3.91;6;23.46
279;84;2.15;6;12.9
280;14;171.47;1;171.47
280;56;38.1;6;228.6
280;70;1.64;1;1.64
280;75;1.14;5;5.7
281;5;6.48;9;58.32
281;17;90.29;7;632.03
281;28;63.63;8;509.04
281;44;15.31;5;76.55
282;4;170.47;1;170.47
282;59;1.9;2;3.8
282;67;2.65;9;23.85
282;82;3.92;1;3.92
282;91;3.19;4;12.76
283;33;37.06;3;111.18
283;35;27.22;6;163.32
283;47;66.94;8;535.52
283;79;2.8;7;19.6
284;23;57.57;8;460.56
284;31;36.39;3;109.17
284;70;5.07;8;40.56
284;78;4.87;2;9.74
285;7;59.55;7;416.85
285;19;147.47;1;147.47
285;51;43.22;5;216.1
285;68;4.97;4;19.88
285;89;2.26;7;15.82
285;90;3.25;2;6.5
286;28;32.18;7;225.26
286;49;67.15;3;201.45
286;72;5.15;3;15.45
287;21;9.98;6;59.88
287;35;15.74;2;31.48
287;59;3.97;2;7.94
287;62;5.46;8;43.68
287;66;4.8;7;33.6
287;74;2.17;9;19.53
287;79;2.52;5;12.6
288;12;9.18;7;64.26
288;17;83.35;1;83.35
288;26;6.72;5;33.6
288;47;39.46;9;355.14
288;50;43.62;6;261.72
288;52;69.39;7;485.73
288;58;22.01;4;88.04
288;72;4.18;4;16.72
289;6;7.31;6;43.86
289;26;7.37;1;7.37
289;32;30.49;7;213.43
289;40;18.99;9;170.91
289;45;26.97;6;161.82
289;47;52.22;5;261.1
289;50;72.63;4;290.52
289;61;3.4;1;3.4
289;74;1.14;2;2.28
290;1;43.25;1;43.25
290;5;7.38;2;14.76
290;25;7.98;1;7.98
290;78;5.33;9;47.97
291;7;82.92;9;746.28
291;55;82.51;4;330.04
292;8;7.56;5;37.8
292;24;43.16;1;43.16
292;46;53.75;4;215.0
292;56;54.17;9;487.53
292;62;1.52;4;6.08
292;66;1.16;3;3.48
292;73;5.81;3;17.43
292;85;3.44;2;6.88
292;87;2.47;3;7.41
293;15;6.91;1;6.91
293;23;80.29;2;160.58
293;24;53.69;9;483.21
293;39;22.33;6;133.98
293;40;23.93;7;167.51
293;73;5.99;2;11.98
293;87;5.09;8;40.72
294;6;7.16;1;7.16
294;15;8.95;1;8.95
294;24;63.21;8;505.68
294;26;9.45;8;75.6
294;29;44.86;7;314.02
294;39;24.53;3;73.59
294;58;21.74;6;130.44
295;3;103.49;6;620.94
295;18;9.58;5;47.9
295;21;9.26;3;27.78
295;51;73.05;9;657.45
295;62;2.14;3;6.42
295;80;3.91;2;7.82
295;82;5.44;9;48.96
296;30;38.08;3;114.24
296;32;64.16;8;513.28
296;57;19.55;2;39.1
296;74;3.62;4;14.48
296;82;5.12;6;30.72
297;2;89.99;1;89.99
297;3;123.48;7;864.36
297;6;6.72;9;60.48
297;29;50.99;6;305.94
297;35;20.45;2;40.9
297;39;17.1;5;85.5
297;72;1.66;9;14.94
297;74;1.66;2;3.32
297;75;4.43;6;26.58
297;86;2.18;9;19.62
298;11;174.15;7;1219.05
298;13;150.2;6;901.2
298;68;5.78;1;5.78
299;4;172.13;5;860.65
299;33;33.18;7;232.26
299;37;60.99;1;60.99
299;50;50.07;8;400.56
299;69;1.76;6;10.56
300;14;146.05;7;1022.35
300;27;112.58;5;562.9
300;29;40.74;7;285.18
300;66;4.36;7;30.52
300;68;5.24;7;36.68
300;73;2.13;2;4.26
300;79;5.32;9;47.88
301;15;6.14;2;12.28
301;27;109.19;1;109.19
301;31;39.88;3;119.64
301;39;15.2;6;91.2
301;48;47.54;7;332.78
301;54;53.51;7;374.57
301;88;2.61;3;7.83
302;4;96.37;9;867.33
302;19;117.31;8;938.48
302;23;85.59;1;85.59
302;29;59.04;7;413.28
302;52;69.16;5;345.8
302;56;67.21;5;336.05
302;71;2.01;9;18.09
302;90;1.66;2;3.32
303;9;9.01;6;54.06
303;21;6.88;7;48.16
303;50;47.01;3;141.03
303;60;2.87;1;2.87
303;65;3.37;8;26.96
303;75;4.22;8;33.76
303;90;4.97;7;34.79
304;28;41.57;5;207.85
304;69;4.49;6;26.94
304;70;5.21;2;10.42
304;75;4.51;8;36.08
305;8;7.11;8;56.88
305;11;143.7;8;1149.6
305;52;41.9;5;209.5
305;70;1.32;1;1.32
305;76;1.93;3;5.79
306;16;75.68;5;378.4
306;18;7.85;2;15.7
306;30;58.85;5;294.25
306;35;22.05;9;198.45
306;55;85.78;6;514.68
306;63;5.37;3;16.11
307;11;120.5;3;361.5
307;21;6.84;5;34.2
307;40;26.15;3;78.45
307;45;18.19;1;18.19
307;46;68.36;9;615.24
307;70;2.83;1;2.83
307;90;2.54;7;17.78
308;48;69.04;8;552.32
309;26;6.43;1;6.43
309;34;56.46;6;338.76
309;37;30.42;8;243.36
309;60;2.82;1;2.82
309;77;5.25;2;10.5
309;87;1.55;2;3.1
309;90;4.73;4;18.92
310;1;58.06;5;290.3
311;12;8.14;1;8.14
312;22;6.37;4;25.48
312;39;25.11;5;125.55
312;44;28.57;6;171.42
312;72;5.62;9;50.58
312;77;3.84;4;15.36
313;15;9.94;7;69.58
313;16;71.47;2;142.94
313;33;46.19;6;277.14
314;14;163.43;9;1470.87
314;20;7.88;9;70.92
314;21;6.61;3;19.83
314;28;74.76;7;523.32
314;40;29.9;6;179.4
314;56;60.58;3;181.74
314;62;1.94;8;15.52
314;82;2.21;4;8.84
315;28;34.87;7;244.09
315;44;16.66;3;49.98
315;45;21.1;9;189.9
315;54;41.21;3;123.63
315;59;4.26;5;21.3
315;63;2.09;2;4.18
315;66;4.15;5;20.75
315;72;5.17;6;31.02
315;81;4.22;6;25.32
315;82;5.69;1;5.69
316;16;99.95;6;599.7
316;20;9.23;8;73.84
316;47;57.58;2;115.16
316;62;5.69;8;45.52
316;83;4.73;9;42.57
316;84;3.48;8;27.84
317;20;6.23;4;24.92
317;40;29.86;3;89.58
317;58;23.68;7;165.76
318;13;92.68;4;370.72
318;14;112.11;6;672.66
318;25;7.37;7;51.59
318;51;45.18;4;180.72
318;53;62.2;1;62.2
318;72;2.67;2;5.34
318;80;3.93;5;19.65
319;6;9.41;9;84.69
319;9;8.47;6;50.82
319;46;45.17;8;361.36
320;6;8.07;8;64.56
320;34;63.86;5;319.3
320;49;52.87;5;264.35
320;58;22.44;6;134.64
320;59;3.46;8;27.68
320;60;4.2;7;29.4
320;63;1.94;8;15.52
320;66;5.55;8;44.4
320;72;1.08;6;6.48
320;81;1.9;8;15.2
321;19;115.58;8;924.64
321;38;22.98;9;206.82
321;40;17.8;6;106.8
321;62;5.11;4;20.44
322;27;104.76;2;209.52
322;38;29.08;6;174.48
322;47;55.96;3;167.88
322;62;2.29;3;6.87
322;64;3.6;1;3.6
322;68;4.58;3;13.74
322;79;4.41;1;4.41
322;91;5.68;9;51.12
323;34;59.94;2;119.88
323;61;5.84;5;29.2
323;72;1.97;5;9.85
323;88;4.85;5;24.25
324;6;9.13;1;9.13
324;22;8.27;1;8.27
324;40;18.21;5;91.05
324;54;55.66;6;333.96
324;56;47.72;5;238.6
324;63;3.05;9;27.45
324;67;1.45;7;10.15
325;7;59.07;1;59.07
325;8;6.04;5;30.2
325;24;67.83;8;542.64
325;30;37.22;3;111.66
325;49;48.42;7;338.94
326;78;3.54;5;17.7
326;89;4.99;5;24.95
327;84;2.05;5;10.25
327;89;1.11;6;6.66
328;26;6.42;9;57.78
328;35;23.13;6;138.78
328;43;63.2;9;568.8
328;54;59.97;1;59.97
328;71;2.45;6;14.7
329;7;52.33;6;313.98
329;10;104.54;1;104.54
329;33;52.54;1;52.54
329;55;53.24;7;372.68
330;11;131.68;1;131.68
330;14;178.09;1;178.09
330;26;8.33;5;41.65
330;27;114.69;2;229.38
330;43;57.49;3;172.47
330;46;42.36;8;338.88
330;56;38.05;5;190.25
330;66;5.06;4;20.24
330;75;1.01;4;4.04
331;5;8.98;3;26.94
331;32;40.84;7;285.88
331;35;16.38;3;49.14
331;52;62.3;1;62.3
331;56;51.21;8;409.68
331;65;3.28;7;22.96
331;75;5.49;2;10.98
331;84;3.38;4;13.52
331;85;1.51;2;3.02
331;90;3.18;2;6.36
332;11;159.43;4;637.72
332;32;73.73;8;589.84
332;58;23.62;3;70.86
332;68;4.69;1;4.69
332;70;2.68;1;2.68
333;20;9.3;7;65.1
333;24;81.4;5;407.0
333;48;43.36;7;303.52
333;51;32.25;9;290.25
333;53;61.98;2;123.96
333;60;1.43;4;5.72
333;65;4.99;3;14.97
334;25;6.88;4;27.52
334;43;36.45;3;109.35
334;47;57.47;9;517.23
334;63;5.43;9;48.87
334;65;4.29;3;12.87
334;66;2.9;2;5.8
335;28;74.73;9;672.57
335;38;26.93;2;53.86
335;40;26.68;9;240.12
335;55;74.82;7;523.74
335;65;5.31;3;15.93
335;68;4.2;9;37.8
335;79;3.51;3;10.53
335;80;4.16;2;8.32
336;5;8.92;8;71.36
336;8;9.87;4;39.48
336;11;165.81;7;1160.67
336;19;136.38;5;681.9
336;24;82.32;4;329.28
336;45;19.96;8;159.68
336;51;74.6;7;522.2
336;58;20.46;8;163.68
336;90;5.16;8;41.28
337;27;119.1;9;1071.9
337;53;61.65;6;369.9
337;64;4.38;5;21.9
337;76;3.98;4;15.92
337;78;2.65;1;2.65
337;84;3.5;8;28.0
337;90;2.1;2;4.2
338;3;130.9;7;916.3
338;8;8.42;4;33.68
338;49;85.12;5;425.6
338;52;35.89;7;251.23
338;64;4.33;5;21.65
338;71;5.63;1;5.63
338;82;1.75;9;15.75
338;85;3.85;7;26.95
338;87;2.44;9;21.96
339;7;49.48;9;445.32
339;32;38.56;1;38.56
339;48;39.24;5;196.2
339;66;1.15;1;1.15
339;80;1.32;3;3.96
339;84;3.8;9;34.2
339;90;4.41;7;30.87
340;7;70.39;7;492.73
340;28;51.54;2;103.08
340;29;56.71;4;226.84
340;40;26.9;6;161.4
340;78;1.71;5;8.55
340;82;4.13;4;16.52
340;83;4.85;3;14.55
340;84;1.17;6;7.02
340;89;1.61;9;14.49
341;11;138.73;3;416.19
341;13;162.86;7;1140.02
341;19;144.81;2;289.62
341;35;26.55;2;53.1
341;39;16.74;4;66.96
341;62;4.09;8;32.72
342;29;47.11;6;282.66
342;31;61.84;6;371.04
342;32;43.02;3;129.06
342;34;39.59;6;237.54
342;44;16.68;3;50.04
342;47;64.29;9;578.61
342;53;53.73;6;322.38
342;70;5.92;9;53.28
342;74;2.47;7;17.29
342;82;5.97;9;53.73
343;7;66.39;8;531.12
343;20;7.21;8;57.68
343;42;57.9;8;463.2
343;65;2.34;5;11.7
343;66;5.65;9;50.85
343;85;4.25;6;25.5
343;88;2.58;6;15.48
344;6;8.79;6;52.74
344;11;175.39;6;1052.34
344;21;7.79;4;31.16
344;28;64.83;1;64.83
344;47;74.35;3;223.05
344;56;51.34;9;462.06
344;61;4.45;9;40.05
344;68;4.28;5;21.4
344;78;1.73;3;5.19
345;16;80.69;5;403.45
345;44;15.23;3;45.69
346;2;81.72;8;653.76
346;15;8.69;5;43.45
346;20;6.53;9;58.77
346;34;70.0;5;350.0
346;44;24.47;3;73.41
346;51;34.54;8;276.32
346;58;22.66;9;203.94
346;60;2.12;8;16.96
346;85;1.11;1;1.11
346;91;4.09;4;16.36
347;20;9.31;4;37.24
347;23;38.29;8;306.32
347;26;9.88;3;29.64
347;62;4.14;5;20.7
347;72;5.54;1;5.54
347;74;5.65;7;39.55
347;77;2.0;1;2.0
348;56;41.65;2;83.3
348;62;1.92;3;5.76
348;77;4.49;3;13.47
348;85;3.91;5;19.55
349;8;8.41;4;33.64
349;15;7.67;7;53.69
349;31;36.5;4;146.0
349;50;52.76;4;211.04
349;63;4.05;7;28.35
349;71;3.77;2;7.54
350;38;28.52;2;57.04
350;50;41.36;5;206.8
