CODIGO_VENDA;DATA_VENDA;CODIGO_CLIENTE;CODIGO_VENDEDOR;CODIGO_LOJA;FORMA_PAGAMENTO;TIPO_PAGAMENTO;VALOR_FINAL
803;2017-03-05 14:01:30;1046;29;3;1.0;A VISTA;622.27
8864;2017-03-05 15:31:47;254;33;4;3.0;A VISTA;830.52
10620;2017-03-05 16:11:25;155;23;4;3.0;A VISTA;731.67
5057;2017-03-05 17:20:57;1124;39;4;4.0;A VISTA;1163.64
6815;2017-03-05 20:11:46;833;11;1;2.0;A VISTA;406.63
6210;2017-03-05 22:24:38;1016;25;1;2.0;A VISTA;1161.0
11124;2017-03-06 09:46:34;423;6;2;1.0;A VISTA;1285.92
6701;2017-03-06 13:24:56;407;39;3;1.0;A VISTA;35.84
9167;2017-03-06 23:35:08;978;19;1;3.0;A VISTA;1720.6999999999998
8406;2017-03-07 13:19:55;42;1;4;1.0;A VISTA;108.53
9041;2017-03-07 14:51:39;364;5;3;2.0;A VISTA;1352.57
14410;2017-03-07 15:55:30;230;18;4;1.0;A VISTA;2291.88
11695;2017-03-08 11:49:17;657;24;3;2.0;A VISTA;2525.67
9390;2017-03-08 12:20:40;1018;13;3;1.0;A VISTA;319.88
15144;2017-03-08 12:27:45;584;17;4;1.0;A VISTA;321.72
9152;2017-03-08 13:23:17;54;36;2;2.0;A VISTA;210.92000000000002
8430;2017-03-08 14:08:27;799;1;4;3.0;A VISTA;814.2600000000001
7009;2017-03-08 15:48:23;227;27;3;4.0;A VISTA;939.8399999999999
4245;2017-03-08 17:40:51;380;37;2;4.0;A VISTA;639.03
7701;2017-03-08 17:42:15;310;37;4;4.0;A VISTA;460.53
3058;2017-03-09 02:21:37;700;3;1;4.0;A VISTA;2785.08
7390;2017-03-09 04:05:19;68;11;1;3.0;A VISTA;368.03000000000003
6118;2017-03-09 05:00:41;716;38;1;3.0;A VISTA;1272.04
12346;2017-03-09 09:52:54;623;7;1;3.0;A VISTA;80.13
7130;2017-03-09 11:04:35;741;8;2;1.0;A VISTA;264.1
15208;2017-03-09 11:52:18;1043;6;2;2.0;A VISTA;1162.11
7942;2017-03-09 12:07:34;1312;13;4;1.0;A VISTA;1909.4
12125;2017-03-09 12:41:23;1366;13;4;2.0;A VISTA;59.57
4191;2017-03-09 13:14:37;472;19;3;2.0;A VISTA;1054.05
9434;2017-03-09 13:58:50;477;37;2;1.0;A VISTA;934.74
1617;2017-03-09 14:25:45;1250;19;3;4.0;A VISTA;1011.76
14968;2017-03-09 14:54:55;769;6;2;2.0;A VISTA;61.24
5839;2017-03-09 15:26:52;509;20;2;1.0;A VISTA;218.18
1890;2017-03-09 16:13:46;65;32;3;2.0;A VISTA;1960.09
1724;2017-03-09 17:18:05;1338;12;3;2.0;A VISTA;99.79
10038;2017-03-10 10:13:02;823;26;3;4.0;A VISTA;33.48
10310;2017-03-10 11:12:17;1064;30;1;4.0;A VISTA;1185.1799999999998
13395;2017-03-10 11:33:14;914;14;4;1.0;A VISTA;812.36
14369;2017-03-10 11:53:44;459;11;2;4.0;A VISTA;1128.8600000000001
2704;2017-03-10 12:56:54;759;29;4;3.0;A VISTA;824.54
13610;2017-03-10 14:07:48;1322;9;4;1.0;A VISTA;895.37
250;2017-03-10 17:42:58;615;33;2;4.0;A VISTA;1573.85
3478;2017-03-10 19:42:56;304;20;1;2.0;A VISTA;2007.7
2490;2017-03-10 21:52:48;735;38;1;1.0;A VISTA;923.02
5953;2017-03-11 12:32:14;626;13;2;4.0;A VISTA;1311.53
6733;2017-03-11 12:40:17;204;9;3;1.0;A VISTA;435.57
8467;2017-03-11 14:37:16;471;16;4;2.0;A VISTA;469.46999999999997
6150;2017-03-12 09:19:13;337;15;4;3.0;A VISTA;1845.47
10421;2017-03-12 09:44:34;863;31;4;1.0;A VISTA;488.62
3279;2017-03-12 11:47:01;51;36;2;4.0;A VISTA;817.92
11329;2017-03-12 13:28:28;1257;4;3;3.0;A VISTA;479.84000000000003
14875;2017-03-12 14:32:54;1017;5;2;3.0;A VISTA;1136.7099999999998
13746;2017-03-13 09:35:47;340;25;2;3.0;A VISTA;278.96
14361;2017-03-13 12:52:10;390;24;4;3.0;A VISTA;108.72
4470;2017-03-13 16:19:09;674;39;1;4.0;A VISTA;102.61000000000001
4014;2017-03-14 03:42:55;438;12;1;4.0;A VISTA;1642.3
8464;2017-03-14 15:17:42;264;2;3;1.0;A VISTA;2030.46
1224;2017-03-14 16:07:49;1130;14;2;1.0;A VISTA;597.12
12367;2017-03-14 16:48:24;706;23;3;1.0;A VISTA;8.0
8991;2017-03-15 00:00:32;205;10;1;2.0;A VISTA;51.16
5018;2017-03-15 10:40:06;428;38;3;3.0;A VISTA;410.41999999999996
3338;2017-03-15 14:50:42;879;26;3;2.0;A VISTA;733.34
11082;2017-03-15 16:36:45;32;32;4;3.0;A VISTA;746.3000000000001
5417;2017-03-16 14:19:49;58;29;3;3.0;A VISTA;492.51
7957;2017-03-16 15:31:42;1363;3;2;4.0;A VISTA;1690.17
253;2017-03-16 16:06:21;925;28;4;1.0;A VISTA;1432.63
7095;2017-03-17 03:56:41;202;38;1;3.0;A VISTA;2434.74
9652;2017-03-17 05:07:38;1007;39;1;3.0;A VISTA;561.6600000000001
3208;2017-03-17 17:54:43;1230;12;2;4.0;A VISTA;9.27
13107;2017-03-18 15:45:56;756;39;2;1.0;A VISTA;590.32
279;2017-03-18 16:18:44;903;30;3;3.0;A VISTA;1328.84
488;2017-03-18 17:01:49;82;35;4;2.0;A VISTA;373.86
9418;2017-03-19 10:21:46;667;38;4;4.0;A VISTA;1275.4
6294;2017-03-19 10:53:36;858;15;4;4.0;A VISTA;1785.8
9785;2017-03-19 11:39:01;437;14;4;1.0;A VISTA;542.96
12497;2017-03-19 11:40:16;152;26;2;1.0;A VISTA;819.9399999999999
12623;2017-03-19 12:08:42;918;31;2;3.0;A VISTA;523.89
5054;2017-03-19 12:31:15;882;37;4;4.0;A VISTA;2953.94
10981;2017-03-19 14:33:36;995;28;4;1.0;A VISTA;369.9
243;2017-03-19 17:29:52;1267;37;2;3.0;A VISTA;525.7099999999999
7454;2017-03-19 17:55:00;400;23;4;1.0;A VISTA;456.90999999999997
335;2017-03-20 11:04:39;1337;38;4;4.0;A VISTA;1562.8700000000001
9450;2017-03-21 06:09:50;18;17;1;2.0;A VISTA;403.09999999999997
6505;2017-03-21 09:03:36;983;8;2;4.0;A VISTA;126.78
10928;2017-03-21 11:56:11;259;29;3;1.0;A VISTA;2418.63
222;2017-03-21 12:12:32;695;15;3;1.0;A VISTA;21.0
3342;2017-03-21 13:12:18;108;7;1;1.0;A VISTA;173.36
13280;2017-03-21 13:50:45;1324;31;2;4.0;A VISTA;213.26
14326;2017-03-21 13:56:30;920;31;4;2.0;A VISTA;189.81
9907;2017-03-21 17:50:30;317;15;3;4.0;A VISTA;567.67
13293;2017-03-22 11:27:03;1338;16;3;4.0;A VISTA;1400.8400000000001
9909;2017-03-22 14:00:22;598;39;4;1.0;A VISTA;964.24
3585;2017-03-22 16:20:07;1287;33;1;4.0;A VISTA;26.67
7000;2017-03-23 09:10:46;225;34;3;3.0;A VISTA;502.99
12272;2017-03-23 10:52:32;1116;7;4;2.0;A VISTA;17.52
1519;2017-03-23 13:45:21;1277;13;2;1.0;A VISTA;768.8499999999999
5042;2017-03-23 16:03:30;1008;39;2;1.0;A VISTA;494.94
10893;2017-03-23 17:45:52;719;14;2;1.0;A VISTA;13.0
4463;2017-03-23 23:01:58;394;26;1;3.0;A VISTA;956.82
5393;2017-03-24 04:05:06;408;34;1;2.0;A VISTA;2054.13
5206;2017-03-24 09:54:47;822;4;4;4.0;A VISTA;2985.59
3386;2017-03-24 11:43:16;890;1;4;4.0;A VISTA;547.0500000000001
6890;2017-03-24 11:48:07;1350;36;2;2.0;A VISTA;132.48
8130;2017-03-24 13:33:27;143;33;3;3.0;A VISTA;1503.26
13329;2017-03-24 13:39:06;393;4;3;1.0;A VISTA;1315.12
4973;2017-03-24 15:00:39;945;18;3;2.0;A VISTA;249.89
3346;2017-03-24 16:24:07;270;23;2;4.0;A VISTA;1359.06
369;2017-03-24 22:28:54;1198;17;1;1.0;A VISTA;610.12
2583;2017-03-25 11:37:53;34;14;1;3.0;A VISTA;1542.19
6452;2017-03-25 12:18:28;1275;29;4;4.0;A VISTA;1266.39
13109;2017-03-25 17:09:45;958;13;3;4.0;A VISTA;395.33000000000004
12452;2017-03-26 01:18:18;1308;15;1;4.0;A VISTA;778.36
15056;2017-03-26 10:05:33;581;25;1;3.0;A VISTA;2653.99
7356;2017-03-26 13:23:03;278;11;2;2.0;A VISTA;519.24
10039;2017-03-26 14:15:54;626;26;4;3.0;A VISTA;148.0
2229;2017-03-26 16:13:13;34;20;3;1.0;A VISTA;118.59
3059;2017-03-26 17:05:42;1100;4;1;2.0;A VISTA;748.61
11400;2017-03-26 17:51:27;817;13;4;4.0;A VISTA;481.76
2467;2017-03-26 18:25:59;970;25;1;1.0;A VISTA;1327.29
2992;2017-03-26 19:30:33;750;9;1;3.0;A VISTA;1154.78
7769;2017-03-27 10:48:57;1330;15;4;4.0;A VISTA;979.62
1791;2017-03-27 10:49:43;1129;38;3;3.0;A VISTA;38.84
7371;2017-03-27 10:55:07;615;29;2;2.0;A VISTA;81.25
12788;2017-03-27 16:13:38;795;17;2;4.0;A VISTA;339.64
8836;2017-03-27 16:53:29;451;11;1;2.0;A VISTA;241.06000000000003
7331;2017-03-28 11:54:43;1213;34;2;1.0;A VISTA;188.67999999999998
12763;2017-03-28 13:51:56;538;5;3;4.0;A VISTA;1205.6299999999999
14145;2017-03-28 15:20:47;1214;39;3;1.0;A VISTA;2440.1
12108;2017-03-28 17:12:54;1000;9;2;4.0;A VISTA;1545.02
6385;2017-03-28 17:36:57;490;12;3;2.0;A VISTA;1808.26
14105;2017-03-29 11:13:39;186;4;1;1.0;A VISTA;1747.17
9411;2017-03-29 15:26:27;378;20;4;1.0;A VISTA;1708.71
4685;2017-03-30 08:19:33;822;35;1;4.0;A VISTA;597.9399999999999
13131;2017-03-30 12:06:52;305;38;3;3.0;A VISTA;444.78999999999996
1022;2017-03-30 14:18:27;532;3;3;3.0;A VISTA;45.68
4211;2017-03-30 15:08:19;1199;35;3;4.0;A VISTA;300.16
11785;2017-03-30 15:45:39;1391;24;4;2.0;A VISTA;230.39000000000001
12992;2017-03-31 12:34:07;173;36;2;4.0;A VISTA;347.62
13792;2017-03-31 16:27:14;700;1;1;3.0;A VISTA;135.12
12880;2017-03-31 21:05:48;848;21;1;4.0;A VISTA;201.89999999999998
12173;2017-04-01 08:24:34;102;25;1;3.0;A VISTA;477.21
3694;2017-04-01 09:33:43;464;2;4;1.0;A VISTA;1227.54
1468;2017-04-01 10:33:40;643;24;4;2.0;A VISTA;1362.72
644;2017-04-01 10:50:00;529;1;3;3.0;A VISTA;567.46
3453;2017-04-01 11:38:17;89;24;3;4.0;A VISTA;68.42
12978;2017-04-01 12:18:32;860;25;4;2.0;A VISTA;506.40999999999997
11984;2017-04-01 12:54:46;245;27;3;2.0;A VISTA;408.64
5872;2017-04-01 13:35:54;795;23;3;1.0;A VISTA;1788.04
1586;2017-04-01 14:49:08;432;20;3;1.0;A VISTA;125.72
6548;2017-04-01 14:58:57;200;9;1;3.0;A VISTA;121.62
8359;2017-04-01 17:26:45;966;30;3;3.0;A VISTA;790.29
1530;2017-04-02 12:37:26;1169;16;3;2.0;A VISTA;581.09
12548;2017-04-02 14:25:22;176;9;3;1.0;A VISTA;424.88
11967;2017-04-02 15:19:58;503;18;2;3.0;A VISTA;1060.96
12441;2017-04-02 17:22:34;1398;19;3;2.0;A VISTA;36.81
7637;2017-04-03 10:06:48;1312;29;1;2.0;A VISTA;114.16
4372;2017-04-03 12:51:07;487;12;3;3.0;A VISTA;658.97
7962;2017-04-03 15:24:09;793;1;2;1.0;A VISTA;766.71
5854;2017-04-03 16:41:57;253;27;3;3.0;A VISTA;49.08
9454;2017-04-03 20:55:36;527;15;1;1.0;A VISTA;844.3000000000001
7782;2017-04-04 03:19:15;958;37;1;4.0;A VISTA;132.33
4919;2017-04-04 04:19:58;1199;3;1;2.0;A VISTA;1188.35
4988;2017-04-04 08:56:06;562;2;1;4.0;A VISTA;917.9000000000001
7642;2017-04-04 09:51:25;965;7;2;3.0;A VISTA;545.8
6241;2017-04-04 10:54:43;950;23;2;3.0;A VISTA;5.2
1651;2017-04-04 14:08:45;109;37;1;3.0;A VISTA;87.24000000000001
8435;2017-04-04 14:43:45;712;30;2;4.0;A VISTA;716.4
647;2017-04-04 15:39:15;536;10;4;2.0;A VISTA;2474.13
2628;2017-04-04 16:31:25;135;39;3;4.0;A VISTA;888.27
5821;2017-04-04 19:03:19;706;15;1;1.0;A VISTA;272.7
14572;2017-04-04 20:47:20;975;29;1;1.0;A VISTA;542.48
7094;2017-04-05 11:23:36;132;8;4;3.0;A VISTA;1351.63
13676;2017-04-05 12:24:09;434;9;2;1.0;A VISTA;39.150000000000006
6511;2017-04-05 12:41:25;950;23;2;3.0;A VISTA;188.25000000000003
3569;2017-04-05 15:17:42;1218;36;4;2.0;A VISTA;2820.74
9568;2017-04-05 15:28:28;465;24;2;2.0;A VISTA;1253.99
2846;2017-04-05 17:27:19;1270;23;2;4.0;A VISTA;680.25
13004;2017-04-05 22:00:53;965;6;1;2.0;A VISTA;517.8199999999999
5569;2017-04-06 09:45:49;782;15;3;2.0;A VISTA;1027.07
13935;2017-04-06 11:41:38;913;39;2;2.0;A VISTA;1310.8600000000001
10054;2017-04-06 14:05:20;76;17;2;3.0;A VISTA;677.02
11269;2017-04-06 14:48:32;730;30;4;1.0;A VISTA;186.03
4732;2017-04-06 15:09:33;1194;37;3;1.0;A VISTA;1372.57
11330;2017-04-06 15:49:12;1007;29;3;4.0;A VISTA;808.16
5550;2017-04-07 10:24:18;1388;26;2;3.0;A VISTA;18.57
3592;2017-04-07 11:05:30;1341;6;4;1.0;A VISTA;908.5
4366;2017-04-07 15:09:09;1067;16;4;2.0;A VISTA;2265.38
6470;2017-04-07 15:40:42;809;25;3;1.0;A VISTA;585.52
21;2017-04-07 17:30:28;390;16;2;3.0;A VISTA;408.3
5104;2017-04-07 19:41:39;675;5;1;3.0;A VISTA;1118.27
2855;2017-04-07 21:06:35;57;22;1;4.0;A VISTA;2087.4
2508;2017-04-07 23:48:09;603;9;1;1.0;A VISTA;2003.72
8999;2017-04-08 11:55:53;24;28;2;1.0;A VISTA;658.8
5638;2017-04-08 13:07:11;716;38;3;1.0;A VISTA;343.98
12898;2017-04-08 13:42:02;422;25;4;2.0;A VISTA;1232.6599999999999
2977;2017-04-09 08:48:36;912;10;1;4.0;A VISTA;1177.29
11685;2017-04-09 09:25:38;148;28;3;2.0;A VISTA;54.22
9584;2017-04-09 10:16:58;887;10;3;1.0;A VISTA;1143.3700000000001
4920;2017-04-09 13:04:08;94;24;3;2.0;A VISTA;963.61
13163;2017-04-09 16:05:21;188;16;4;3.0;A VISTA;244.75
11741;2017-04-09 17:30:37;288;25;2;4.0;A VISTA;165.73
3017;2017-04-10 09:37:38;487;12;4;4.0;A VISTA;719.31
12860;2017-04-10 14:46:02;939;38;1;3.0;A VISTA;3871.05
7921;2017-04-10 17:10:03;965;22;4;4.0;A VISTA;974.86
2259;2017-04-10 17:52:58;1119;10;2;3.0;A VISTA;404.28
8676;2017-04-11 04:08:29;1204;10;1;1.0;A VISTA;3111.3100000000004
12302;2017-04-11 09:49:11;921;12;2;4.0;A VISTA;1109.45
4329;2017-04-11 10:32:24;1121;2;4;3.0;A VISTA;233.82000000000002
4209;2017-04-11 10:41:32;854;27;1;2.0;A VISTA;215.1
15196;2017-04-11 10:58:24;1265;15;4;4.0;A VISTA;1282.65
5929;2017-04-11 16:27:38;1204;2;3;1.0;A VISTA;708.72
8617;2017-04-12 11:13:31;729;31;4;4.0;A VISTA;126.22
10471;2017-04-12 12:28:17;1055;8;4;4.0;A VISTA;777.23
6814;2017-04-12 17:05:57;44;35;3;4.0;A VISTA;837.6199999999999
2214;2017-04-12 17:19:01;710;23;4;4.0;A VISTA;358.40999999999997
4362;2017-04-13 10:04:05;1046;17;3;2.0;A VISTA;50.84
12325;2017-04-13 12:15:55;67;32;2;2.0;A VISTA;700.62
14040;2017-04-13 13:34:07;719;21;2;1.0;A VISTA;230.69
4027;2017-04-13 13:42:01;571;3;3;2.0;A VISTA;1344.85
1234;2017-04-13 14:32:46;1032;4;4;3.0;A VISTA;883.24
15040;2017-04-13 15:08:06;120;39;1;4.0;A VISTA;2634.39
2100;2017-04-13 20:56:52;103;7;1;2.0;A VISTA;702.44
11094;2017-04-13 22:42:13;983;18;1;2.0;A VISTA;1945.4
3543;2017-04-14 06:59:07;920;11;1;2.0;A VISTA;46.32
9506;2017-04-14 17:27:35;503;39;2;3.0;A VISTA;415.14
2182;2017-04-14 18:50:00;278;37;1;4.0;A VISTA;612.5200000000001
6980;2017-04-15 09:16:44;103;38;4;3.0;A VISTA;534.8
6125;2017-04-15 14:15:49;930;32;2;4.0;A VISTA;1195.24
9401;2017-04-15 15:00:51;283;32;2;2.0;A VISTA;1270.1
14463;2017-04-15 15:18:40;528;27;3;1.0;A VISTA;1419.6
14284;2017-04-15 16:15:36;1074;31;2;3.0;A VISTA;753.5500000000001
5606;2017-04-15 16:24:53;811;29;3;4.0;A VISTA;2.85
1449;2017-04-15 17:34:19;453;29;2;1.0;A VISTA;1893.05
9249;2017-04-15 17:58:32;1012;7;1;1.0;A VISTA;1430.67
3497;2017-04-15 19:15:40;763;32;1;1.0;A VISTA;614.61
598;2017-04-16 01:05:21;392;13;1;2.0;A VISTA;1330.1399999999999
660;2017-04-16 09:15:09;317;23;3;4.0;A VISTA;3.24
2792;2017-04-16 09:54:54;787;5;2;3.0;A VISTA;82.38
13534;2017-04-16 10:51:05;216;7;4;3.0;A VISTA;51.27
7459;2017-04-16 11:09:52;551;23;1;2.0;A VISTA;807.86
10787;2017-04-16 13:57:31;316;22;3;4.0;A VISTA;122.57
6259;2017-04-16 14:43:06;972;20;4;2.0;A VISTA;222.04
5589;2017-04-16 17:31:42;815;26;1;1.0;A VISTA;741.7900000000001
12445;2017-04-16 20:09:00;1251;11;1;3.0;A VISTA;670.51
14016;2017-04-17 07:20:50;1367;39;1;4.0;A VISTA;403.18
2567;2017-04-17 11:03:35;492;13;1;2.0;A VISTA;1083.75
14228;2017-04-17 14:25:30;924;1;4;4.0;A VISTA;470.22
1910;2017-04-17 15:56:16;294;4;2;3.0;A VISTA;940.49
7213;2017-04-18 11:26:34;883;32;4;4.0;A VISTA;505.19
5751;2017-04-18 12:28:12;1110;11;2;4.0;A VISTA;547.96
7416;2017-04-18 12:28:57;605;38;2;1.0;A VISTA;497.35
12858;2017-04-18 15:22:37;129;21;4;3.0;A VISTA;35.33
4100;2017-04-18 15:56:23;1184;17;2;4.0;A VISTA;2321.57
10106;2017-04-18 17:01:42;191;20;4;4.0;A VISTA;82.25
9942;2017-04-19 11:36:19;1268;7;4;1.0;A VISTA;1797.2399999999998
12626;2017-04-19 17:49:20;1054;28;4;3.0;A VISTA;1819.25
4254;2017-04-20 09:04:38;1355;9;2;4.0;A VISTA;1343.99
5196;2017-04-20 09:52:34;803;33;3;3.0;A VISTA;1749.36
11600;2017-04-20 10:31:17;722;18;4;2.0;A VISTA;898.99
9463;2017-04-20 15:20:55;75;16;3;1.0;A VISTA;1271.77
7189;2017-04-20 17:05:31;1176;24;4;1.0;A VISTA;171.28
6588;2017-04-22 09:17:24;369;6;2;3.0;A VISTA;2000.06
8364;2017-04-22 11:44:04;748;34;4;1.0;A VISTA;1310.42
291;2017-04-22 14:48:00;1395;29;4;3.0;A VISTA;1076.32
14708;2017-04-23 08:59:51;946;16;1;4.0;A VISTA;265.04
8445;2017-04-23 13:24:30;454;3;4;3.0;A VISTA;732.8599999999999
2449;2017-04-23 14:54:29;315;8;2;3.0;A VISTA;1637.08
1778;2017-04-23 22:10:04;269;3;1;3.0;A VISTA;579.51
3259;2017-04-24 11:56:51;902;12;3;4.0;A VISTA;596.41
5972;2017-04-24 12:22:17;214;22;3;1.0;A VISTA;1382.0600000000002
8546;2017-04-24 15:52:47;1310;27;3;4.0;A VISTA;166.88
13801;2017-04-24 17:23:18;1117;6;2;2.0;A VISTA;56.85
3691;2017-04-24 17:44:02;618;20;4;3.0;A VISTA;1542.22
13418;2017-04-25 10:49:29;323;21;3;2.0;A VISTA;1427.06
12567;2017-04-25 13:37:50;328;37;2;4.0;A VISTA;2620.3900000000003
153;2017-04-25 14:02:07;138;7;4;4.0;A VISTA;94.8
205;2017-04-25 14:13:08;163;36;1;1.0;A VISTA;544.66
11935;2017-04-25 14:36:24;500;25;3;4.0;A VISTA;19.380000000000003
9841;2017-04-25 19:24:47;13;3;1;3.0;A VISTA;413.18
11949;2017-04-26 14:28:16;674;15;4;1.0;A VISTA;271.74
4731;2017-04-26 20:53:37;229;29;1;1.0;A VISTA;302.51
3757;2017-04-27 05:02:17;213;4;1;3.0;A VISTA;1328.4
6126;2017-04-27 10:58:30;1150;13;3;3.0;A VISTA;180.23000000000002
8191;2017-04-27 12:00:36;113;15;1;2.0;A VISTA;548.91
7787;2017-04-27 13:33:33;1153;7;3;2.0;A VISTA;146.08
9834;2017-04-27 14:51:09;18;34;1;4.0;A VISTA;2081.45
4971;2017-04-27 15:15:46;712;27;4;4.0;A VISTA;1167.5500000000002
10591;2017-04-28 13:55:39;120;8;4;2.0;A VISTA;2667.5
1278;2017-04-28 14:20:37;1270;38;4;2.0;A VISTA;836.04
3683;2017-04-28 16:05:55;364;10;4;1.0;A VISTA;25.78
15115;2017-04-29 09:03:39;542;31;4;1.0;A VISTA;1028.69
2838;2017-04-29 12:33:26;492;6;3;4.0;A VISTA;1799.05
9178;2017-04-29 13:37:00;1154;39;3;3.0;A VISTA;729.3299999999999
8595;2017-04-29 15:58:44;628;3;2;1.0;A VISTA;664.96
4026;2017-04-29 20:35:56;1317;13;1;2.0;A VISTA;700.23
580;2017-04-30 12:19:57;358;32;3;2.0;A VISTA;842.38
12897;2017-04-30 14:01:49;44;21;2;2.0;A VISTA;940.26
10586;2017-05-01 09:11:04;197;13;3;3.0;A VISTA;1826.96
8329;2017-05-01 09:22:09;874;15;4;4.0;A VISTA;2039.91
11243;2017-05-01 11:55:34;884;19;4;4.0;A VISTA;1625.7699999999998
9530;2017-05-01 13:23:03;111;30;3;3.0;A VISTA;767.4200000000001
6591;2017-05-01 13:56:00;1046;38;3;1.0;A VISTA;1674.1299999999999
3440;2017-05-01 14:43:26;889;1;2;2.0;A VISTA;103.14
10766;2017-05-01 15:34:13;28;12;2;2.0;A VISTA;1519.55
1218;2017-05-01 17:09:50;1280;28;4;1.0;A VISTA;3353.27
7357;2017-05-01 23:33:28;1214;11;1;2.0;A VISTA;21.619999999999997
11058;2017-05-02 12:19:56;515;34;3;4.0;A VISTA;2003.96
6842;2017-05-02 12:20:54;29;10;3;3.0;A VISTA;67.77
10150;2017-05-02 12:29:56;851;27;3;1.0;A VISTA;498.24
13583;2017-05-02 16:46:58;293;2;2;1.0;A VISTA;1039.59
10347;2017-05-02 23:55:42;936;24;1;2.0;A VISTA;428.4
10293;2017-05-03 01:36:06;1271;4;1;2.0;A VISTA;1085.4099999999999
6279;2017-05-03 03:31:03;539;37;1;1.0;A VISTA;731.2700000000001
325;2017-05-03 09:16:00;669;11;4;4.0;A VISTA;1082.51
9981;2017-05-03 09:26:31;66;26;2;1.0;A VISTA;1731.3799999999999
11128;2017-05-03 12:31:41;148;6;3;2.0;A VISTA;1181.32
7013;2017-05-03 13:17:56;64;29;4;3.0;A VISTA;707.95
3668;2017-05-03 16:00:03;1155;32;2;1.0;A VISTA;103.81
12138;2017-05-03 16:25:22;96;35;3;2.0;A VISTA;1479.55
11934;2017-05-03 17:25:06;440;15;3;3.0;A VISTA;1411.32
10392;2017-05-04 09:20:20;456;38;2;3.0;A VISTA;1777.05
8850;2017-05-04 11:31:58;690;5;4;3.0;A VISTA;123.31
13484;2017-05-04 11:53:23;1045;20;3;2.0;A VISTA;154.37
3364;2017-05-04 13:38:32;274;24;4;3.0;A VISTA;897.3000000000001
12994;2017-05-04 14:09:25;117;35;4;1.0;A VISTA;1626.74
14916;2017-05-04 15:43:27;417;21;3;4.0;A VISTA;1962.69
5565;2017-05-04 16:56:53;1057;15;1;1.0;A VISTA;1778.01
9482;2017-05-04 17:11:34;638;23;2;4.0;A VISTA;5.91
473;2017-05-04 17:18:40;840;26;2;1.0;A VISTA;509.15000000000003
12745;2017-05-05 12:01:44;15;17;2;1.0;A VISTA;757.85
7286;2017-05-05 12:47:01;422;27;2;1.0;A VISTA;87.31
2320;2017-05-05 12:49:46;358;1;2;3.0;A VISTA;92.34
3940;2017-05-05 18:11:09;1370;33;1;3.0;A VISTA;183.33
9736;2017-05-06 05:57:16;773;21;1;3.0;A VISTA;321.55
6826;2017-05-06 09:08:55;657;36;3;1.0;A VISTA;1644.3000000000002
8324;2017-05-06 11:09:23;1024;29;3;3.0;A VISTA;435.39
15165;2017-05-06 11:37:00;775;4;2;2.0;A VISTA;1261.71
7029;2017-05-06 12:03:19;856;5;2;1.0;A VISTA;738.99
7602;2017-05-06 13:15:08;530;17;4;1.0;A VISTA;1011.65
14988;2017-05-06 14:49:31;570;35;4;2.0;A VISTA;70.03
6500;2017-05-06 15:37:11;1189;24;2;4.0;A VISTA;94.0
10124;2017-05-06 16:19:17;957;2;3;1.0;A VISTA;42.78
13008;2017-05-07 00:10:21;696;33;1;2.0;A VISTA;1533.16
4308;2017-05-07 09:55:14;521;6;4;3.0;A VISTA;239.01999999999998
5719;2017-05-07 10:55:29;281;3;2;1.0;A VISTA;1144.42
9671;2017-05-07 12:11:10;451;37;2;3.0;A VISTA;1354.96
7945;2017-05-07 15:21:00;1148;21;4;2.0;A VISTA;828.25
2854;2017-05-07 15:41:20;1321;2;4;4.0;A VISTA;1352.22
14122;2017-05-07 16:14:40;34;12;4;1.0;A VISTA;467.68
14098;2017-05-07 16:29:34;251;25;4;2.0;A VISTA;387.81
6859;2017-05-08 05:52:18;113;25;1;1.0;A VISTA;1651.29
2609;2017-05-08 16:43:08;189;14;3;2.0;A VISTA;764.02
90;2017-05-08 17:01:01;637;3;3;4.0;A VISTA;385.35
13244;2017-05-08 17:08:20;510;15;2;2.0;A VISTA;611.52
10184;2017-05-09 07:00:16;785;6;1;4.0;A VISTA;2123.2799999999997
1215;2017-05-09 11:08:25;763;10;3;2.0;A VISTA;100.13
15100;2017-05-09 11:18:16;807;39;3;4.0;A VISTA;2064.2200000000003
14501;2017-05-09 12:01:12;271;23;4;4.0;A VISTA;2075.08
13361;2017-05-09 14:02:21;1173;15;4;2.0;A VISTA;1929.34
5831;2017-05-09 17:23:41;409;33;2;4.0;A VISTA;1765.26
1924;2017-05-09 18:42:20;1212;23;1;4.0;A VISTA;1438.2600000000002
14733;2017-05-10 11:30:51;1126;5;3;2.0;A VISTA;1075.42
9594;2017-05-10 13:47:42;1221;18;2;1.0;A VISTA;859.27
4375;2017-05-10 13:53:56;692;35;4;2.0;A VISTA;826.81
8577;2017-05-10 15:36:10;1056;29;4;3.0;A VISTA;2113.32
15097;2017-05-10 17:46:38;155;11;2;2.0;A VISTA;1757.83
2352;2017-05-11 12:19:13;802;24;1;1.0;A VISTA;966.56
7279;2017-05-11 13:14:55;1349;22;2;2.0;A VISTA;209.35
840;2017-05-11 13:16:21;1251;4;3;1.0;A VISTA;503.28999999999996
12541;2017-05-12 07:19:56;992;8;1;1.0;A VISTA;51.34
11541;2017-05-12 13:14:03;321;4;2;3.0;A VISTA;1513.68
14845;2017-05-12 13:29:30;1222;39;4;1.0;A VISTA;1428.88
